[  8100,  0.0000713]     0.7093,     0.8510,     0.8888,     4.3777, 
[  8200,  0.0000709]     0.7367,     0.8771,     0.9106,     3.4757, 
[  8300,  0.0000705]     0.7415,     0.8793,     0.9114,     3.6064, 
[  8400,  0.0000700]     0.7387,     0.8740,     0.9070,     3.6366, 
[  8500,  0.0000696]     0.7408,     0.8727,     0.9065,     3.8912, 
[  8600,  0.0000692]     0.7095,     0.8511,     0.8868,     4.7206, 
[  8700,  0.0000688]     0.7322,     0.8723,     0.9089,     3.6291, 
[  8800,  0.0000684]     0.7220,     0.8693,     0.9054,     3.9962, 
[  8900,  0.0000679]     0.7496,     0.8811,     0.9136,     3.4971, 
[  9000,  0.0000675]     0.7587,     0.8887,     0.9199,     3.3611, 
[  9100,  0.0000671]     0.7461,     0.8695,     0.9020,     4.3244, 
[  9200,  0.0000667]     0.7232,     0.8620,     0.8960,     4.6321, 
[  9300,  0.0000663]     0.7425,     0.8719,     0.9048,     4.1314, 
[  9400,  0.0000658]     0.7408,     0.8708,     0.9037,     4.0464, 
[  9500,  0.0000654]     0.7263,     0.8660,     0.9019,     4.1670, 
[  9600,  0.0000650]     0.7461,     0.8766,     0.9086,     3.6226, 
[  9700,  0.0000646]     0.7568,     0.8870,     0.9188,     3.1185, 
[  9800,  0.0000642]     0.7382,     0.8666,     0.8984,     4.6757, 
[  9900,  0.0000637]     0.7372,     0.8694,     0.9027,     4.6189, 
[ 10000,  0.0000633]     0.7372,     0.8681,     0.9013,     4.4255, 
Validation (clean) EPE: 2.688050, 1px: 0.779546, 3px: 0.906762, 5px: 0.935417
Validation (final) EPE: 3.347927, 1px: 0.746651, 3px: 0.879306, 5px: 0.913129
[ 10100,  0.0000629]     0.7482,     0.8764,     0.9070,     3.9821, 
[ 10200,  0.0000625]     0.7454,     0.8801,     0.9127,     3.7641, 
[ 10300,  0.0000621]     0.7485,     0.8755,     0.9072,     4.0741, 
[ 10400,  0.0000617]     0.7524,     0.8793,     0.9097,     3.9139, 
[ 10500,  0.0000612]     0.7297,     0.8681,     0.9017,     4.3346, 
[ 10600,  0.0000608]     0.7507,     0.8764,     0.9085,     3.9433, 
[ 10700,  0.0000604]     0.7616,     0.8839,     0.9150,     3.6598, 
[ 10800,  0.0000600]     0.7438,     0.8807,     0.9142,     3.4177, 
[ 10900,  0.0000596]     0.7288,     0.8589,     0.8923,     5.1313, 
[ 11000,  0.0000591]     0.7597,     0.8855,     0.9158,     3.1736, 
[ 11100,  0.0000587]     0.7514,     0.8850,     0.9174,     3.3583, 
[ 11200,  0.0000583]     0.7557,     0.8791,     0.9118,     3.7373, 
[ 11300,  0.0000579]     0.7582,     0.8847,     0.9170,     3.0331, 
[ 11400,  0.0000575]     0.7660,     0.8888,     0.9193,     3.3536, 
[ 11500,  0.0000570]     0.7746,     0.8914,     0.9200,     3.4464, 
[ 11600,  0.0000566]     0.7403,     0.8675,     0.8995,     4.8833, 
[ 11700,  0.0000562]     0.7382,     0.8638,     0.8964,     4.9834, 
[ 11800,  0.0000558]     0.7433,     0.8817,     0.9170,     3.1522, 
[ 11900,  0.0000554]     0.7522,     0.8794,     0.9121,     3.4467, 
[ 12000,  0.0000549]     0.7592,     0.8865,     0.9178,     3.4549, 
[ 12100,  0.0000545]     0.7650,     0.8809,     0.9101,     4.4598, 
[ 12200,  0.0000541]     0.7662,     0.8920,     0.9227,     3.2056, 
[ 12300,  0.0000537]     0.7788,     0.8940,     0.9214,     3.2452, 
[ 12400,  0.0000533]     0.7578,     0.8837,     0.9160,     3.3452, 
[ 12500,  0.0000528]     0.7514,     0.8757,     0.9076,     3.7814, 
[ 12600,  0.0000524]     0.7454,     0.8755,     0.9080,     3.7783, 
[ 12700,  0.0000520]     0.7687,     0.8951,     0.9256,     2.9226, 
[ 12800,  0.0000516]     0.7655,     0.8905,     0.9210,     2.9847, 
[ 12900,  0.0000512]     0.7607,     0.8869,     0.9172,     3.4223, 
[ 13000,  0.0000507]     0.7587,     0.8791,     0.9096,     3.9194, 
[ 13100,  0.0000503]     0.7843,     0.9010,     0.9290,     2.6071, 
[ 13200,  0.0000499]     0.7665,     0.8875,     0.9174,     3.3971, 
[ 13300,  0.0000495]     0.7887,     0.8987,     0.9247,     3.3054, 
[ 13400,  0.0000491]     0.7743,     0.8897,     0.9192,     3.5763, 
[ 13500,  0.0000486]     0.7705,     0.8850,     0.9145,     3.5563, 
[ 13600,  0.0000482]     0.7661,     0.8825,     0.9120,     3.3965, 
[ 13700,  0.0000478]     0.7667,     0.8856,     0.9142,     3.5521, 
[ 13800,  0.0000474]     0.7703,     0.8927,     0.9227,     2.9544, 
[ 13900,  0.0000470]     0.7752,     0.8949,     0.9244,     3.1637, 
[ 14000,  0.0000466]     0.7682,     0.8834,     0.9122,     3.4360, 
[ 14100,  0.0000461]     0.7565,     0.8774,     0.9082,     3.6909, 
[ 14200,  0.0000457]     0.7791,     0.8956,     0.9244,     3.0045, 
[ 14300,  0.0000453]     0.7616,     0.8872,     0.9184,     3.1022, 
[ 14400,  0.0000449]     0.7927,     0.9040,     0.9309,     2.8205, 
[ 14500,  0.0000445]     0.7867,     0.8966,     0.9235,     3.4878, 
[ 14600,  0.0000440]     0.7840,     0.8988,     0.9284,     2.5664, 
[ 14700,  0.0000436]     0.7738,     0.8928,     0.9219,     3.6200, 
[ 14800,  0.0000432]     0.7604,     0.8807,     0.9103,     4.0334, 
[ 14900,  0.0000428]     0.7656,     0.8802,     0.9105,     4.2394, 
[ 15000,  0.0000424]     0.7751,     0.8813,     0.9098,     4.0719, 
Validation (clean) EPE: 2.178592, 1px: 0.805623, 3px: 0.919844, 5px: 0.945771
Validation (final) EPE: 2.937353, 1px: 0.772705, 3px: 0.890099, 5px: 0.922240
Parameter Count: 5753220
Training with 208200 image pairs
/home/navid/.local/lib/python3.10/site-packages/torch/functional.py:504: UserWarning: torch.meshgrid: in an upcoming release, it will be required to pass the indexing argument. (Triggered internally at ../aten/src/ATen/native/TensorShape.cpp:3190.)
  return _VF.meshgrid(tensors, **kwargs)  # type: ignore[attr-defined]
/home/navid/.local/lib/python3.10/site-packages/torch/optim/lr_scheduler.py:138: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule. See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
  warnings.warn("Detected call of `lr_scheduler.step()` before `optimizer.step()`. "
[   100,  0.0000116]     0.7640,     0.8799,     0.9092,     3.2983, 
[   200,  0.0000192]     0.7821,     0.8932,     0.9213,     3.3055, 
[   300,  0.0000269]     0.7896,     0.9017,     0.9301,     2.7214, 
[   400,  0.0000345]     0.7819,     0.8973,     0.9265,     2.5665, 
[   500,  0.0000422]     0.7859,     0.8967,     0.9247,     3.2988, 
[   600,  0.0000499]     0.7821,     0.8970,     0.9245,     3.7030, 
[   700,  0.0000575]     0.7922,     0.9033,     0.9299,     2.8830, 
[   800,  0.0000652]     0.7763,     0.8891,     0.9164,     3.9044, 
[   900,  0.0000728]     0.7608,     0.8747,     0.9058,     4.6912, 
[  1000,  0.0000805]     0.7660,     0.8800,     0.9095,     3.7512, 
[  1100,  0.0000881]     0.7603,     0.8824,     0.9125,     3.6105, 
[  1200,  0.0000958]     0.7813,     0.8976,     0.9248,     3.1387, 
[  1300,  0.0000998]     0.7460,     0.8733,     0.9047,     3.9066, 
[  1400,  0.0000994]     0.7922,     0.9016,     0.9275,     3.0990, 
[  1500,  0.0000990]     0.7797,     0.8915,     0.9193,     3.7825, 
[  1600,  0.0000986]     0.7775,     0.8968,     0.9237,     3.4009, 
[  1700,  0.0000981]     0.7750,     0.8929,     0.9211,     3.4597, 
[  1800,  0.0000977]     0.7825,     0.8967,     0.9247,     3.3227, 
[  1900,  0.0000973]     0.7942,     0.9067,     0.9323,     2.7128, 
[  2000,  0.0000969]     0.7827,     0.9000,     0.9271,     3.2324, 
[  2100,  0.0000965]     0.7685,     0.8878,     0.9166,     3.3420, 
[  2200,  0.0000960]     0.7652,     0.8841,     0.9142,     3.9001, 
[  2300,  0.0000956]     0.7604,     0.8837,     0.9153,     3.5002, 
[  2400,  0.0000952]     0.7856,     0.8957,     0.9220,     3.5179, 
[  2500,  0.0000948]     0.7713,     0.8894,     0.9180,     3.4808, 
[  2600,  0.0000944]     0.7785,     0.8937,     0.9204,     3.6611, 
[  2700,  0.0000939]     0.7739,     0.8858,     0.9143,     4.2834, 
[  2800,  0.0000935]     0.7866,     0.8985,     0.9245,     3.1188, 
[  2900,  0.0000931]     0.8028,     0.9134,     0.9383,     2.5609, 
[  3000,  0.0000927]     0.7825,     0.8940,     0.9211,     3.5645, 
[  3100,  0.0000923]     0.7722,     0.8860,     0.9149,     3.8360, 
[  3200,  0.0000918]     0.7682,     0.8847,     0.9150,     3.4204, 
[  3300,  0.0000914]     0.7677,     0.8894,     0.9180,     4.1069, 
[  3400,  0.0000910]     0.7655,     0.8870,     0.9160,     3.5444, 
[  3500,  0.0000906]     0.7912,     0.8963,     0.9239,     3.0559, 
[  3600,  0.0000902]     0.7857,     0.8957,     0.9231,     3.2134, 
[  3700,  0.0000897]     0.7793,     0.8897,     0.9166,     3.6750, 
[  3800,  0.0000893]     0.7810,     0.8976,     0.9254,     3.1113, 
[  3900,  0.0000889]     0.7775,     0.8942,     0.9220,     2.9462, 
[  4000,  0.0000885]     0.7907,     0.9038,     0.9321,     2.5087, 
[  4100,  0.0000881]     0.7880,     0.8984,     0.9252,     2.9512, 
[  4200,  0.0000877]     0.7809,     0.8903,     0.9174,     3.6307, 
[  4300,  0.0000872]     0.7710,     0.8853,     0.9143,     3.6935, 
[  4400,  0.0000868]     0.7957,     0.9039,     0.9302,     3.1093, 
[  4500,  0.0000864]     0.7661,     0.8812,     0.9111,     4.0950, 
[  4600,  0.0000860]     0.7598,     0.8790,     0.9096,     4.5491, 
[  4700,  0.0000856]     0.7768,     0.8927,     0.9224,     2.8700, 
[  4800,  0.0000851]     0.7943,     0.8967,     0.9223,     3.9411, 
[  4900,  0.0000847]     0.7886,     0.8966,     0.9228,     4.1318, 
[  5000,  0.0000843]     0.7712,     0.8887,     0.9185,     3.1572, 
Validation (clean) EPE: 2.291922, 1px: 0.821315, 3px: 0.925177, 5px: 0.948325
Validation (final) EPE: 2.841713, 1px: 0.788719, 3px: 0.899615, 5px: 0.928320
